Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy,Lithology_label,Strat_Simplified_Viro_label,TEMP,RD,Lithology_name,Strat_Simplified_Viro_name
1.748,-1003.2012,43.95881271362305,1003.2012,-782.496484375,1006412.56,17,7,108.12664539133392,26.47037594673609,marls and sandstones,MOSLAVACKA GORA
1.752,2909.2793,49.7568359375,2909.2793,-1344.28828125,8463906.0,15,7,108.46977073801185,25.317050395003747,limestone and sandstones,MOSLAVACKA GORA
1.756,3912.4795,44.27985763549805,3912.4795,-541.7283203125,15307496.0,15,7,108.69281512499192,24.74567385219528,limestone and sandstones,MOSLAVACKA GORA
1.76,902.8789,36.16621780395508,902.8789,481.5357421875,815190.3,11,4,108.02131975086516,26.26505545980601,clays and sandstones,KLOSTAR IVANIC
1.764,-4113.121,31.92313766479492,4113.121,521.6630859375,16917766.0,11,4,108.09435585926224,25.454030817642504,clays and sandstones,KLOSTAR IVANIC
1.768,-7724.6406,30.713661193847656,7724.6406,-822.6248046875,59670070.0,11,4,108.14970138985632,26.06787905268269,clays and sandstones,KLOSTAR IVANIC
1.772,-6821.758,220.046142578125,6821.758,-2768.8322265625,46536380.0,11,4,108.42946568527196,27.167291620371383,clays and sandstones,KLOSTAR IVANIC
1.776,-1906.081,29.445056915283203,1906.081,-3932.5443359375,3633145.0,11,4,108.63241316387428,25.12884998378526,clays and sandstones,KLOSTAR IVANIC
1.78,3812.1592,29.886592864990234,3812.1592,-3350.68828125,14532558.0,11,4,108.94137737975365,25.40614717368064,clays and sandstones,KLOSTAR IVANIC
1.784,6621.117,30.644561767578125,6621.117,-1203.840625,43839190.0,11,4,108.95995215844972,24.67256328130095,clays and sandstones,KLOSTAR IVANIC
1.788,5216.6367,31.77797508239746,5216.6367,1384.41484375,27213298.0,11,4,108.61624887015569,23.75877272259765,clays and sandstones,KLOSTAR IVANIC
1.792,1103.5195,33.59712600708008,1103.5195,2969.4703125,1217755.4,11,4,108.131886371534,26.88760431036084,clays and sandstones,KLOSTAR IVANIC
1.796,-2909.2812,34.258914947509766,2909.2812,2768.8302734375,8463917.0,11,4,108.1554460100256,25.410539794399384,clays and sandstones,KLOSTAR IVANIC
1.8,-4815.3594,32.08805847167969,4815.3594,1043.3265625,23187686.0,11,4,108.08286749349956,25.177653449424724,clays and sandstones,KLOSTAR IVANIC
1.804,-4414.078,221.32778930664065,4414.078,-1163.7125,19484086.0,11,4,108.2152463370189,26.608505656707298,clays and sandstones,KLOSTAR IVANIC
1.808,-1906.081,26.12959098815918,1906.081,-2588.2560546875,3633145.0,11,4,108.62894492735018,25.39321298759933,clays and sandstones,KLOSTAR IVANIC
1.812,2307.3594,24.840301513671875,2307.3594,-2347.4880859375,5323907.5,11,4,108.83427889046284,25.82732715361172,clays and sandstones,KLOSTAR IVANIC
1.816,7022.3984,24.643217086791992,7022.3984,-361.1521484375,49314080.0,11,4,108.8288916532565,24.47148640637348,clays and sandstones,KLOSTAR IVANIC
1.82,9931.68,25.000003814697266,9931.68,2588.2556640625,98638264.0,11,4,108.71224244847951,24.48719801736894,clays and sandstones,KLOSTAR IVANIC
1.824,8727.84,25.513072967529297,8727.84,5216.6392578125,76175190.0,11,4,109.02642068800913,23.72681613273961,clays and sandstones,KLOSTAR IVANIC
1.828,3109.92,26.107309341430664,3109.92,6219.839453125,9671602.0,11,4,108.81144527281948,25.31660743476277,clays and sandstones,KLOSTAR IVANIC
1.832,-4113.121,26.54228973388672,4113.121,4935.743359375,16917766.0,11,4,108.46304253240434,25.562629206685724,clays and sandstones,KLOSTAR IVANIC
1.836,-8727.84,26.908308029174805,8727.84,1785.695703125,76175190.0,11,4,107.9802225237272,25.85759262912368,clays and sandstones,KLOSTAR IVANIC
1.84,-8326.559,222.63751220703125,8326.559,-1865.951953125,69331576.0,11,4,108.22702852198354,27.3086446347058,clays and sandstones,KLOSTAR IVANIC
1.844,-4213.4414,27.36715316772461,4213.4414,-4454.208203125,17753088.0,11,4,108.48832185095888,25.67631604828739,clays and sandstones,KLOSTAR IVANIC
1.848,-100.32031,27.12102127075196,100.32031,-5096.25625,10064.165,11,4,108.51525723175877,27.239138109688028,clays and sandstones,KLOSTAR IVANIC
1.852,1705.4395,27.800649642944336,1705.4395,-3932.544140625,2908523.8,11,4,108.73080581205056,25.677923295922767,clays and sandstones,KLOSTAR IVANIC
1.856,1304.1592,29.37241554260254,1304.1592,-1926.1443359375,1700831.1,11,4,108.52085099740871,26.824721813855728,clays and sandstones,KLOSTAR IVANIC
1.86,401.2793,39.840450286865234,401.2793,-180.5767578125,161025.08,11,4,108.10145542610157,26.73135153018692,clays and sandstones,KLOSTAR IVANIC
1.864,-401.28125,51.001609802246094,401.28125,581.8552734375,161026.64,11,4,107.99973064430144,26.691144904215204,clays and sandstones,KLOSTAR IVANIC
1.868,-1404.4805,28.78056526184082,1404.4805,321.0232421875,1972565.4,11,4,108.29699373965894,26.221156434572418,clays and sandstones,KLOSTAR IVANIC
1.872,-2508.001,225.9004669189453,2508.001,-521.66484375,6290069.0,11,4,108.20973704497138,26.38430637249427,clays and sandstones,KLOSTAR IVANIC
1.876,-2207.041,27.668914794921875,2207.041,-1223.9048828125,4871030.0,11,4,108.31728071423925,25.19065479731428,clays and sandstones,KLOSTAR IVANIC
1.88,1003.1992,29.56539726257324,1003.1992,-1103.5208984375,1006408.7,11,4,108.25339413968652,26.734342044851346,clays and sandstones,KLOSTAR IVANIC
1.884,5316.957,29.889625549316406,5316.957,40.1267578125,28270032.0,11,4,108.75254053850996,24.035748167778024,clays and sandstones,KLOSTAR IVANIC
1.888,7223.039,31.01151657104492,7223.039,1765.6306640625,52172292.0,11,4,108.678810230944,24.569817579582946,clays and sandstones,KLOSTAR IVANIC
1.892,4213.4375,32.59516525268555,4213.4375,3109.918359375,17753056.0,11,4,108.70747591045304,25.172785785203008,clays and sandstones,KLOSTAR IVANIC
1.896,-1705.4404,34.313480377197266,1705.4404,3210.2384765625,2908527.0,11,4,108.35698207639037,25.768571818757863,clays and sandstones,KLOSTAR IVANIC
1.9,-5517.5977,37.74584579467773,5517.5977,1906.0791015625,30443884.0,11,4,108.05920103497542,25.64429786597632,clays and sandstones,KLOSTAR IVANIC
1.904,-3711.8408,206.1228790283203,3711.8408,100.31953125,13777762.0,11,4,108.09968317780414,26.26583775301584,clays and sandstones,KLOSTAR IVANIC
1.908,1906.0791,49.73781204223633,1906.0791,-963.0724609375,3633137.5,11,4,108.43478073801184,25.086740402519144,clays and sandstones,KLOSTAR IVANIC
1.912,5617.918,47.73027038574219,5617.918,-682.1763671875,31561002.0,11,4,108.74486795136868,23.535048881092223,clays and sandstones,KLOSTAR IVANIC
1.916,3410.88,41.0084114074707,3410.88,341.0876953125,11634102.0,11,4,108.40506723183498,24.66173455851886,clays and sandstones,KLOSTAR IVANIC
1.92,-3410.8809,36.05570602416992,3410.8809,762.4310546875,11634108.0,11,4,108.10851101002557,24.647627270797354,clays and sandstones,KLOSTAR IVANIC
1.924,-9129.121,32.99781799316406,9129.121,-321.025,83340850.0,11,4,108.09230064224496,25.840277180033585,clays and sandstones,KLOSTAR IVANIC
1.928,-9129.121,218.9772186279297,9129.121,-2528.0650390625,83340850.0,11,4,108.27423033087936,27.29605691689301,clays and sandstones,KLOSTAR IVANIC
1.932,-3711.8408,29.50438690185547,3711.8408,-4394.016796875,13777762.0,11,4,108.46147720941156,25.62440038420193,clays and sandstones,KLOSTAR IVANIC
1.936,2909.2793,28.19559860229492,2909.2793,-4494.3369140625,8463906.0,11,4,108.81274581205057,25.45326051263052,clays and sandstones,KLOSTAR IVANIC
1.94,6520.797,26.67574882507324,6520.797,-2508.0013671875,42520790.0,17,4,109.29349724140728,24.71864346361184,marls and sandstones,KLOSTAR IVANIC
1.944,6119.5195,24.02389144897461,6119.5195,541.7267578125,37448520.0,17,4,108.76061444867716,25.354740072699013,marls and sandstones,KLOSTAR IVANIC
1.948,3912.4795,19.66339492797852,3912.4795,3150.046875,15307496.0,17,4,108.9001626829586,27.31357262795332,marls and sandstones,KLOSTAR IVANIC
1.952,2207.039,12.555535316467283,2207.039,4333.8228515625,4871021.5,17,4,108.82618685784436,28.09368903332307,marls and sandstones,KLOSTAR IVANIC
1.956,1605.1191,5.80142068862915,1605.1191,4072.9908203125,2576407.5,17,4,108.7148131037786,28.85949963721228,marls and sandstones,KLOSTAR IVANIC
1.96,1103.5195,9.523911476135254,1103.5195,2989.5353515625,1217755.4,17,4,108.2771899920627,29.437992061257603,marls and sandstones,KLOSTAR IVANIC
1.964,-300.96094,16.998817443847656,300.96094,1705.4392578125,90577.484,17,4,108.14941059082764,28.63989944868785,marls and sandstones,KLOSTAR IVANIC
1.968,-2407.6807,21.31061172485352,2407.6807,441.4072265625,5796926.0,17,4,108.18621861770536,26.22867730388096,marls and sandstones,KLOSTAR IVANIC
1.972,-4113.121,23.05423927307129,4113.121,-822.6248046875,16917766.0,17,4,108.24924235852274,26.88576632647564,marls and sandstones,KLOSTAR IVANIC
1.976,-4514.3984,225.3258819580078,4514.3984,-2046.5283203125,20379794.0,17,4,108.32531128531622,26.8292348051621,marls and sandstones,KLOSTAR IVANIC
1.98,-3009.6006,26.30863571166992,3009.6006,-2869.15234375,9057696.0,17,4,108.62040183958403,25.26399394618002,marls and sandstones,KLOSTAR IVANIC
1.984,100.319336,27.247976303100582,100.319336,-2788.8962890625,10063.969,17,4,108.50942089032176,27.393410748901573,marls and sandstones,KLOSTAR IVANIC
1.988,3812.1592,28.37391662597656,3812.1592,-1544.9283203125,14532558.0,17,4,108.78863628277593,25.51516991334817,marls and sandstones,KLOSTAR IVANIC
1.992,6320.16,29.264158248901367,6320.16,541.7279296875,39944424.0,17,4,108.83625632588628,24.349786291721127,marls and sandstones,KLOSTAR IVANIC
1.996,5718.2383,29.168994903564453,5718.2383,2588.2552734375,32698250.0,17,4,108.71486594681116,24.91988503018089,marls and sandstones,KLOSTAR IVANIC
2.0,1705.4395,28.69597053527832,1705.4395,3531.26328125,2908523.8,17,4,108.5162062947185,26.235136959462,marls and sandstones,KLOSTAR IVANIC
2.004,-4012.8008,28.23859024047852,4012.8008,2708.6392578125,16102570.0,17,4,108.16394670141234,26.090620436271404,marls and sandstones,KLOSTAR IVANIC
2.008,-8326.559,27.68265914916992,8326.559,280.895703125,69331576.0,17,4,108.14159485107568,25.82819268196097,marls and sandstones,KLOSTAR IVANIC
2.012,-8727.84,223.0639495849609,8727.84,-2728.704296875,76175190.0,17,4,108.2617843492866,27.373741598998333,marls and sandstones,KLOSTAR IVANIC
2.016,-5216.6406,25.88221549987793,5216.6406,-4915.680078125,27213340.0,17,4,108.53828627968068,25.745152158128253,marls and sandstones,KLOSTAR IVANIC
2.02,-100.32031,24.5085391998291,100.32031,-5276.83203125,10064.165,17,4,108.51709711733788,27.45764126624232,marls and sandstones,KLOSTAR IVANIC
2.024,4012.7988,22.681507110595703,4012.7988,-3671.712109375,16102554.0,17,4,109.06747299834592,27.06047714463428,marls and sandstones,KLOSTAR IVANIC
2.028,6019.199,20.50061416625977,6019.199,-802.560546875,36230760.0,17,4,108.7724412583436,26.45746842793385,marls and sandstones,KLOSTAR IVANIC
2.032,6320.16,18.853410720825195,6320.16,2207.039453125,39944424.0,17,4,108.87077106078596,26.728146720608084,marls and sandstones,KLOSTAR IVANIC
2.036,5517.5977,18.135028839111328,5517.5977,4353.887109375,30443884.0,17,4,109.13902209864348,26.155778880979003,marls and sandstones,KLOSTAR IVANIC
2.04,3711.8398,19.476043701171875,3711.8398,5116.319140625,13777755.0,17,4,108.92917109143248,26.472874501378005,marls and sandstones,KLOSTAR IVANIC
2.044,501.5996,22.605438232421875,501.5996,4414.079296875,251602.17,17,4,108.46383101589878,28.351639216625063,marls and sandstones,KLOSTAR IVANIC
2.048,-3109.921,25.03419303894043,3109.921,2588.2552734375,9671608.0,17,4,108.24495949485608,25.56592155046736,marls and sandstones,KLOSTAR IVANIC
2.052,-5216.6406,27.70639610290528,5216.6406,280.8951171875,27213340.0,17,4,108.18188751414112,25.71455161742472,marls and sandstones,KLOSTAR IVANIC
2.056,-4213.4414,217.9353942871093,4213.4414,-1665.3126953125,17753088.0,17,4,108.21148306620216,26.85150443751833,marls and sandstones,KLOSTAR IVANIC
2.06,-501.6006,38.16801452636719,501.6006,-2508.00078125,251603.14,17,4,108.47963271463723,27.04385732757473,marls and sandstones,KLOSTAR IVANIC
2.064,2808.959,46.8009033203125,2808.959,-2046.52890625,7890250.5,17,4,108.59569503720144,25.378037474781447,marls and sandstones,KLOSTAR IVANIC
2.068,2708.6396,50.08766555786133,2708.6396,-882.816796875,7336728.5,17,4,108.43158073801185,25.42616541768591,marls and sandstones,KLOSTAR IVANIC
2.072,-1103.5205,42.70730209350586,1103.5205,-60.1927734375,1217757.5,17,4,108.14128039133392,26.10130998160346,marls and sandstones,KLOSTAR IVANIC
2.076,-5417.2812,35.65715789794922,5417.2812,-300.9607421875,29346936.0,17,4,108.20017078200787,25.240905411709416,marls and sandstones,KLOSTAR IVANIC
2.08,-6621.121,217.9066162109375,6621.121,-1524.86484375,43839244.0,17,4,108.32809482576984,27.086492326189155,marls and sandstones,KLOSTAR IVANIC
2.084,-3310.5605,30.513347625732425,3310.5605,-2748.76875,10959811.0,17,4,108.53638826894132,25.3616347133142,marls and sandstones,KLOSTAR IVANIC
2.088,2307.3594,29.06793594360352,2307.3594,-2829.0248046875,5323907.5,17,4,108.85092900488374,25.80387288895172,marls and sandstones,KLOSTAR IVANIC
2.092,6320.16,27.1522274017334,6320.16,-1344.288671875,39944424.0,17,4,108.99198072909245,24.5382439863395,marls and sandstones,KLOSTAR IVANIC
2.096,6922.078,25.13109397888184,6922.078,1123.583203125,47915164.0,17,4,108.73816228329936,24.10582511679515,marls and sandstones,KLOSTAR IVANIC
2.1,4915.6797,22.24653053283692,4915.6797,3430.943359375,24163906.0,0,3,108.84419532193108,26.733370749552417,argillaceous sandstones,IVANIC GRAD
2.104,2608.3193,16.928409576416016,2608.3193,4614.7193359375,6803330.0,0,3,108.83048155946334,27.426958692630407,argillaceous sandstones,IVANIC GRAD
2.108,1203.8398,11.45746612548828,1203.8398,4394.0154296875,1449230.4,0,3,108.56488967486548,29.23525251749805,argillaceous sandstones,IVANIC GRAD
2.112,-100.32031,11.17641830444336,100.32031,3109.9193359375,10064.165,0,3,108.2114919640417,29.72431076487476,argillaceous sandstones,IVANIC GRAD
2.116,-2708.6406,16.351760864257812,2708.6406,1183.7755859375,7336734.0,0,3,108.2875557887775,26.106250039416423,argillaceous sandstones,IVANIC GRAD
2.12,-6520.801,21.333080291748047,6520.801,-1103.5205078125,42520844.0,0,3,108.37499703883766,27.07296376219184,argillaceous sandstones,IVANIC GRAD
2.124,-9129.121,23.82390785217285,9129.121,-3451.00859375,83340850.0,0,3,108.26531928161134,27.094641379128586,argillaceous sandstones,IVANIC GRAD
2.128,-8025.6016,224.6930694580078,8025.6016,-5296.896875,64410280.0,0,3,108.36134305111187,26.980982943153805,argillaceous sandstones,IVANIC GRAD
2.132,-2808.961,26.232160568237305,2808.961,-5838.625,7890261.5,0,3,108.66074429906172,25.013733921473275,argillaceous sandstones,IVANIC GRAD
2.136,3611.5195,26.55280494689941,3611.5195,-4574.59296875,13043073.0,0,3,108.88425081205057,25.24319374608288,argillaceous sandstones,IVANIC GRAD
2.14,7223.039,26.38906478881836,7223.039,-1825.825,52172292.0,0,3,108.9309244024028,24.641797831742824,argillaceous sandstones,IVANIC GRAD
2.144,6420.4805,25.499401092529297,6420.4805,1284.0953125,41222570.0,0,3,108.87012478210808,24.27083111255629,argillaceous sandstones,IVANIC GRAD
2.148,3210.2393,23.00439453125,3210.2393,3531.2634765625,10305636.0,0,3,108.73773084686664,27.24734168524404,argillaceous sandstones,IVANIC GRAD
2.152,1103.5195,9.70069980621338,1103.5195,4313.7595703125,1217755.4,0,3,108.56147037583996,29.34684951315169,argillaceous sandstones,IVANIC GRAD
2.156,1805.7598,34.83868789672852,1805.7598,3952.6076171875,3260768.2,0,3,108.67838924197687,25.62696068050899,argillaceous sandstones,IVANIC GRAD
2.16,3611.5195,8.94753646850586,3611.5195,3230.3037109375,13043073.0,0,3,108.74210438357832,28.241637425807625,argillaceous sandstones,IVANIC GRAD
2.164,3611.5195,22.211759567260746,3611.5195,2668.5115234375,13043073.0,0,3,108.51826145338804,27.42780464117806,argillaceous sandstones,IVANIC GRAD
2.168,702.23926,24.418270111083984,702.23926,2166.9115234375,493139.97,0,3,108.07810910286751,27.340209825845715,argillaceous sandstones,IVANIC GRAD
2.172,-3310.5605,24.424448013305664,3310.5605,1284.0955078125,10959811.0,0,3,108.17917916142513,25.08353196509501,argillaceous sandstones,IVANIC GRAD
2.176,-5718.2383,23.24276351928711,5718.2383,-220.7041015625,32698250.0,0,3,108.2585207858474,26.856520455749973,argillaceous sandstones,IVANIC GRAD
2.18,-5617.918,230.3416290283203,5617.918,-2066.5916015625,31561002.0,0,3,108.33779980897332,27.342835167077464,argillaceous sandstones,IVANIC GRAD
2.184,-4614.7188,14.289154052734377,4614.7188,-3711.8392578125,21295630.0,0,3,108.6235320769421,25.9548359511581,argillaceous sandstones,IVANIC GRAD
2.188,-4012.8008,10.911673545837402,4012.8008,-4654.847265625,16102570.0,0,3,108.65767280818396,26.662962917355685,argillaceous sandstones,IVANIC GRAD
2.192,-3210.2412,14.416650772094728,3210.2412,-4634.7833984375,10305649.0,0,3,108.74096389485086,25.79487864032172,argillaceous sandstones,IVANIC GRAD
2.196,-300.96094,20.74115943908692,300.96094,-3551.3279296875,90577.484,0,3,108.4631096026404,28.587975057361547,argillaceous sandstones,IVANIC GRAD
2.2,4815.3594,24.864974975585938,4815.3594,-1464.6724609375,23187686.0,0,3,108.78538165929646,24.40222694643984,argillaceous sandstones,IVANIC GRAD
2.204,9329.758,27.76051521301269,9329.758,1324.2228515625,87044380.0,0,3,108.652683902755,24.32398264737577,argillaceous sandstones,IVANIC GRAD
2.208,9129.117,29.563377380371094,9129.117,3952.6064453125,83340780.0,0,3,109.03307106740874,24.31217913403209,argillaceous sandstones,IVANIC GRAD
2.212,3410.88,30.579225540161133,3410.88,5276.8306640625,11634102.0,0,3,108.74212670217672,25.467292676052296,argillaceous sandstones,IVANIC GRAD
2.216,-4012.8008,31.606258392333984,4012.8008,4534.4626953125,16102570.0,0,3,108.45086831165918,25.757621720115225,argillaceous sandstones,IVANIC GRAD
2.22,-7724.6406,32.70489883422852,7724.6406,2026.4626953125,59670070.0,0,3,108.03389428941423,25.877577317301927,argillaceous sandstones,IVANIC GRAD
2.224,-5517.5977,215.4827117919922,5517.5977,-943.0083984375,30443884.0,0,3,108.16831706992124,26.84202286895515,argillaceous sandstones,IVANIC GRAD
2.228,-200.64062,38.346710205078125,200.64062,-2808.9599609375,40256.66,0,3,108.48744771463724,27.16572269269122,argillaceous sandstones,IVANIC GRAD
2.232,2909.2793,46.57966995239258,2909.2793,-2909.280078125,8463906.0,0,3,108.8090429186145,25.26852157088532,argillaceous sandstones,IVANIC GRAD
2.236,1404.4795,58.58568572998047,1404.4795,-1825.8240234375,1972562.6,0,3,108.524872784314,26.533964066439754,argillaceous sandstones,IVANIC GRAD
2.24,-2508.001,53.31188583374024,2508.001,-782.49609375,6290069.0,0,3,108.22474075705802,25.0769567715402,argillaceous sandstones,IVANIC GRAD
2.244,-4313.758,208.1929168701172,4313.758,-541.728125,18608506.0,0,3,108.1749663370189,26.41771988293682,argillaceous sandstones,IVANIC GRAD
2.248,-1906.081,36.089385986328125,1906.081,-882.8162109375,3633145.0,0,3,108.28871264422136,24.895890863079966,argillaceous sandstones,IVANIC GRAD
2.252,2307.3594,33.77321243286133,2307.3594,-1003.2001953125,5323907.5,0,3,108.44352073801184,25.22301122453474,argillaceous sandstones,IVANIC GRAD
2.256,4514.3984,33.536312103271484,4514.3984,-381.21640625,20379794.0,0,3,108.69267101921344,24.063540922326546,argillaceous sandstones,IVANIC GRAD
2.26,3009.5996,34.960777282714844,3009.5996,722.3037109375,9057690.0,0,3,108.36376506277544,24.95085712256485,argillaceous sandstones,IVANIC GRAD
2.264,-100.32031,39.730228424072266,100.32031,1564.9912109375,10064.165,0,3,107.95264862442144,27.004807229107275,argillaceous sandstones,IVANIC GRAD
2.268,-1203.8408,59.45016098022461,1203.8408,1705.4392578125,1449232.8,0,3,107.99792564430146,26.157695871951137,argillaceous sandstones,IVANIC GRAD
2.272,501.5996,173.11392211914062,501.5996,1344.2873046875,251602.17,0,3,107.95536716522224,27.496695381826022,argillaceous sandstones,IVANIC GRAD
2.276,2608.3193,45.91703414916992,2608.3193,963.071484375,6803330.0,0,3,108.3020050627754,25.157075072845966,argillaceous sandstones,IVANIC GRAD
2.28,2307.3594,37.06599044799805,2307.3594,822.6234375,5323907.5,0,3,108.31652506277544,24.95316484556297,argillaceous sandstones,IVANIC GRAD
2.284,-601.9209,35.042938232421875,601.9209,722.3033203125,362308.78,0,3,108.01693064430144,26.51096148006542,argillaceous sandstones,IVANIC GRAD
2.288,-3611.5215,35.10791015625,3611.5215,240.7671875,13043087.0,0,3,108.18121117157357,24.656046980449727,argillaceous sandstones,IVANIC GRAD
2.292,-4012.8008,214.1096954345703,4012.8008,-662.112890625,16102570.0,0,3,108.17120306620215,26.837904420848943,argillaceous sandstones,IVANIC GRAD
2.296,-1304.1611,36.104225158691406,1304.1611,-1444.608984375,1700836.2,0,3,108.34726539133392,26.252362179921946,argillaceous sandstones,IVANIC GRAD
2.3,2708.6396,35.61166000366211,2708.6396,-1364.3529296875,7336728.5,0,3,108.46977073801185,25.595364673216675,argillaceous sandstones,IVANIC GRAD
2.304,5316.957,34.2169189453125,5316.957,-180.57734375,28270032.0,0,3,108.73596295136868,23.23604832023705,argillaceous sandstones,IVANIC GRAD
2.308,4614.7188,31.97292709350586,4614.7188,1464.670703125,21295630.0,0,3,108.59040972559332,24.31804466433168,argillaceous sandstones,IVANIC GRAD
2.312,802.5596,30.25574493408203,802.5596,2427.7427734375,644101.9,0,3,108.02402710652032,27.329101967305505,argillaceous sandstones,IVANIC GRAD
2.316,-4313.758,29.679576873779297,4313.758,1825.8234375,18608506.0,0,3,108.08187533068175,25.757713851175804,argillaceous sandstones,IVANIC GRAD
2.32,-7624.3203,29.319923400878903,7624.3203,-240.7685546875,58130260.0,0,3,108.14970138985632,25.786755733691127,argillaceous sandstones,IVANIC GRAD
2.324,-6922.078,220.98974609375,6922.078,-2688.5755859375,47915164.0,0,3,108.36766402995504,27.21544520442241,argillaceous sandstones,IVANIC GRAD
2.328,-2407.6807,29.50801467895508,2407.6807,-4093.05546875,5796926.0,0,3,108.58284007610816,25.21140067993042,argillaceous sandstones,IVANIC GRAD
2.332,3310.5596,30.303869247436523,3310.5596,-3591.45546875,10959805.0,0,3,108.82230043424096,25.64277588734324,argillaceous sandstones,IVANIC GRAD
2.336,6520.797,30.70417594909668,6520.797,-1424.54453125,42520790.0,0,3,108.95995215844972,24.759097020067244,argillaceous sandstones,IVANIC GRAD
2.34,5617.918,31.77238273620605,5617.918,1223.903125,31561002.0,0,3,108.65107230474094,23.693465466783223,argillaceous sandstones,IVANIC GRAD
2.344,1504.7998,33.38716506958008,1504.7998,2909.2787109375,2264422.5,0,3,108.30312055700055,25.83284351675057,argillaceous sandstones,IVANIC GRAD
2.348,-2508.001,33.86345672607422,2508.001,2889.2146484375,6290069.0,0,3,108.2004876306944,25.524525842130004,argillaceous sandstones,IVANIC GRAD
2.352,-3812.1611,33.5491943359375,3812.1611,1464.6705078125,14532573.0,0,3,108.05420203125637,25.48607881698327,argillaceous sandstones,IVANIC GRAD
2.356,-2407.6807,217.3328094482422,2407.6807,-321.025,5796926.0,0,3,108.21843704497138,26.10642957468816,argillaceous sandstones,IVANIC GRAD
2.36,-401.28125,28.579891204833984,401.28125,-1524.86484375,161026.64,0,3,108.22246267556164,27.35122482645109,argillaceous sandstones,IVANIC GRAD
2.364,300.95898,16.509899139404297,300.95898,-1765.6330078125,90576.31,0,3,108.3597622541668,28.86621330016157,argillaceous sandstones,IVANIC GRAD
2.368,100.319336,5.542423248291016,100.319336,-1243.9689453125,10063.969,0,3,108.28470094248814,29.6596088403451,argillaceous sandstones,IVANIC GRAD
2.372,401.2793,5.5648722648620605,401.2793,-401.280859375,161025.08,0,3,108.25233094248811,29.802435040102534,argillaceous sandstones,IVANIC GRAD
2.376,1705.4395,19.46982765197754,1705.4395,421.3431640625,2908523.8,0,3,108.32768190051512,27.272245732545127,argillaceous sandstones,IVANIC GRAD
2.38,3210.2393,23.99456596374512,3210.2393,1143.647265625,10305636.0,0,3,108.43857941477776,26.67193440635279,argillaceous sandstones,IVANIC GRAD
2.384,3511.1992,24.67617416381836,3511.1992,1785.6953125,12328520.0,0,3,108.41510718967612,25.81991438073497,argillaceous sandstones,IVANIC GRAD
2.388,2307.3594,23.752641677856445,2307.3594,2227.1033203125,5323907.5,0,3,108.36171441477777,26.993722735550108,argillaceous sandstones,IVANIC GRAD
2.392,0.0,24.00686264038086,0.0,2146.8474609375,0.0,0,3,108.02633410286752,27.91398986252084,argillaceous sandstones,IVANIC GRAD
2.396,-2608.3213,24.463531494140625,2608.3213,1284.0953125,6803340.0,0,3,108.17224416142513,25.23715489956034,argillaceous sandstones,IVANIC GRAD
2.4,-4614.7188,26.263044357299805,4614.7188,-280.8962890625,21295630.0,0,3,108.235487846021,25.642077528240208,argillaceous sandstones,IVANIC GRAD
2.404,-4614.7188,220.7301483154297,4614.7188,-1906.0798828125,21295630.0,0,3,108.32675273631877,26.77505794046175,argillaceous sandstones,IVANIC GRAD
2.408,-1805.7607,31.35950469970703,1805.7607,-2728.70390625,3260771.8,0,3,108.61304135670744,25.22639935684332,argillaceous sandstones,IVANIC GRAD
2.412,2808.959,33.777103424072266,2808.959,-2166.912109375,7890250.5,0,3,108.59569503720144,25.47070209172708,argillaceous sandstones,IVANIC GRAD
2.416,6219.84,35.7302360534668,6219.84,-401.2798828125,38686410.0,0,3,108.80986457130844,23.85481638083175,argillaceous sandstones,IVANIC GRAD
2.42,5116.3203,35.93350982666016,5116.3203,1544.9279296875,26176734.0,0,3,108.579108841547,23.44482157046596,argillaceous sandstones,IVANIC GRAD
2.424,-501.6006,35.832027435302734,501.6006,2367.5515625,251603.14,0,3,107.99536064430146,27.34270641150753,argillaceous sandstones,IVANIC GRAD
2.428,-6721.4414,35.81900787353516,6721.4414,1384.4154296875,45177776.0,0,3,108.18772248620468,25.583985578692594,argillaceous sandstones,IVANIC GRAD
2.432,-8125.918,214.4750366210937,8125.918,-802.5599609375,66030544.0,0,3,108.10861617681029,27.02497797037401,argillaceous sandstones,IVANIC GRAD
2.436,-3210.2412,35.63007354736328,3210.2412,-2688.576171875,10305649.0,0,3,108.53366195391762,25.14000353291421,argillaceous sandstones,IVANIC GRAD
2.44,4113.117,36.23313522338867,4113.117,-2889.216796875,16917732.0,0,3,109.02596986412718,24.392176573217125,argillaceous sandstones,IVANIC GRAD
2.444,7624.3203,37.055606842041016,7624.3203,-1264.0326171875,58130260.0,0,3,108.77446201375987,23.918123978607458,argillaceous sandstones,IVANIC GRAD
2.448,4614.7188,38.11033630371094,4614.7188,1003.1994140625,21295630.0,0,3,108.56999969698468,23.807846524897524,argillaceous sandstones,IVANIC GRAD
2.452,-1504.8008,38.9832878112793,1504.8008,2327.4228515625,2264425.5,0,3,108.16993677074518,25.085805065358272,argillaceous sandstones,IVANIC GRAD
2.456,-4915.6797,39.8369255065918,4915.6797,1986.33515625,24163906.0,0,3,108.04039366549368,25.28109001244557,argillaceous sandstones,IVANIC GRAD
