Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
1.252,-3912.4814453125,42.0439567565918,3912.4814453125,-1755.601074218798,15307511.059914589
1.2530000000000001,-4113.120849609397,83.38783359528047,4113.120849609397,-2658.481103515677,16917763.123491526
1.254,-4313.76025390625,124.73171043395996,4313.76025390625,-3385.8009765625284,18608527.528181314
1.2550000000000001,-4514.399658203147,166.07558727264865,4514.399658203147,-3937.5606933594077,20379804.27398469
1.256,-4715.0390625,207.41946411132812,4715.0390625,-4313.760253906259,22231593.36090088
1.2570000000000001,-3761.999511718644,165.05827236175065,3761.999511718644,-4283.663867187488,14152640.326171316
1.258,-2808.9599609375,122.69708061218262,2808.9599609375,-4022.831689453108,7890256.0621500015
1.2590000000000001,-1855.920410156144,80.33588886260516,1855.920410156144,-3531.263720703087,3444440.5688341497
1.26,-902.880859375,37.97469711303711,902.880859375,-2808.9599609374573,815193.8462257385
1.2610000000000001,526.6791992189087,36.68892383575425,526.6791992189087,-1760.6163085936762,277390.9788898709
1.262,1956.2392578125,35.40315055847168,1956.2392578125,-616.9685546874472,3826872.033806801
1.2630000000000001,3385.799316406409,34.11737728118882,3385.799316406409,621.9833007813347,11463637.010978108
1.264,4815.359375,32.83160400390625,4815.359375,1956.2392578125637,23187685.91040039
1.2650000000000001,5768.3994140626055,32.04640436172477,5768.3994140626055,3290.4953125000843,33274431.80015781
1.266,6721.439453125,31.261204719543457,6721.439453125,4529.447363281302,45177748.3220253
1.2670000000000001,7674.4794921876055,30.476005077361975,7674.4794921876055,5673.095410156324,58897635.476008125
1.268,8627.51953125,29.690805435180664,8627.51953125,6721.439453125042,74434093.26210022
1.2690000000000001,8477.039062499984,29.10158300399774,8477.039062499984,7453.775390625038,71860191.2671506
1.27,8326.55859375,28.51236057281494,8326.55859375,7965.407226562517,69331578.01515198
1.2710000000000001,8176.078124999984,27.923138141632016,8176.078124999984,8256.334960937515,66848253.50610325
1.272,8025.59765625,27.33391571044922,8025.59765625,8326.558593749993,64410217.74000549
1.2730000000000001,6922.078124999877,26.877599716186474,6922.078124999877,7985.470312499968,47915165.56860182
1.274,5818.55859375,26.421283721923828,5818.55859375,7453.7742187499725,33855624.10890198
1.2750000000000001,4715.039062499877,25.964967727661083,4715.039062499877,6731.470312499948,22231593.36089972
1.276,3611.51953125,25.508651733398438,3611.51953125,5818.558593749951,13043073.32460022
1.2770000000000001,2207.039550781094,25.102057933807327,2207.039550781094,4654.846972656169,4871023.578712014
1.278,802.5595703125,24.69546413421631,802.5595703125,3430.943261718694,644101.8639001846
1.2790000000000001,-601.9204101564064,24.288870334625198,601.9204101564064,2146.8474609374125,362308.18016285653
1.28,-2006.400390625,23.88227653503418,2006.400390625,802.5595703124375,4025642.5275001526
1.281,-2984.5200195311413,23.192791938781816,2984.5200195311413,-516.6483398437907,8907359.746982165
1.282,-3962.6396484375,22.503307342529297,3962.6396484375,-1750.5841796875095,15702512.983368874
1.283,-4940.759277343642,21.813822746276934,4940.759277343642,-2899.2479492187376,24411102.236657266
1.284,-5918.87890625,21.124338150024414,5918.87890625,-3962.6396484374563,35033127.5068512
1.285,-6345.239257812453,20.53652095794684,6345.239257812453,-4830.4074218749465,40262061.23888432
1.286,-6771.599609375,19.94870376586914,6771.599609375,-5587.823339843719,45854561.26968765
1.287,-7197.959960937453,19.360886573791568,7197.959960937453,-6234.887402343709,51810627.5992587
1.288,-7624.3203125,18.773069381713867,7624.3203125,-6771.599609374981,58130260.2276001
1.289,-7624.3203125,72.3437676429689,7624.3203125,-7112.687890624981,58130260.2276001
1.29,-7624.3203125,125.91446590423584,7624.3203125,-7368.504101562491,58130260.2276001
1.291,-7624.3203125,179.48516416549086,7624.3203125,-7539.048242187491,58130260.2276001
1.292,-7624.3203125,233.0558624267578,7624.3203125,-7624.3203125,58130260.2276001
1.293,-7398.6005859375255,178.73049926758415,7398.6005859375255,-7579.176367187506,54739290.6302351
1.294,-7172.880859375,124.40513610839844,7172.880859375,-7488.888476562506,51450219.82278824
1.295,-6947.1611328125255,70.07977294922478,6947.1611328125255,-7353.456640625011,48263047.80526101
1.296,-6721.44140625,15.754409790039062,6721.44140625,-7172.88085937501,45177774.57765198
1.297,-6244.920898437553,16.0670709609985,6244.920898437553,-6897.00097656252,38999037.02774209
1.298,-5768.400390625,16.379732131958008,5768.400390625,-6570.960937500016,33274443.066562653
1.299,-5291.879882812553,16.692393302917445,5291.879882812553,-6194.760742187526,28003992.694116198
1.3,-4815.359375,17.005054473876953,4815.359375,-5768.400390625021,23187685.91040039
1.301,-4012.799804687589,17.40991067886348,4012.799804687589,-5226.672070312539,16102562.272500753
1.302,-3210.240234375,17.814766883850098,3210.240234375,-4619.735937500029,10305642.362400055
1.303,-2407.680664062589,18.219623088836624,2407.680664062589,-3947.5919921875457,5796926.18010087
1.304,-1605.12109375,18.624479293823242,1605.12109375,-3210.2402343750355,2576413.7256011963
1.305,-627.0009765626086,18.996026039123493,627.0009765626086,-2372.5685546875575,393130.2246104648
1.306,351.119140625,19.367572784423828,351.119140625,-1499.7847656250394,123284.65091323853
1.307,1329.2392578123918,19.73911952972408,1329.2392578123918,-591.8888671875612,1766877.004509638
1.308,2307.359375,20.110666275024414,2307.359375,351.11914062495663,5323907.285400391
1.309,3084.8388671874136,20.34160232543943,3084.8388671874136,1289.1111328124393,9516230.836510126
1.31,3862.318359375,20.572538375854492,3862.318359375,2186.9749999999613,14917503.109165192
1.311,4639.797851562414,20.803474426269506,4639.797851562414,3044.7107421874434,21527724.10336319
1.312,5417.27734375,21.03441047668457,5417.27734375,3862.318359374965,29346893.819107056
1.313,5642.9980468749745,21.08957338333129,5642.9980468749745,4529.446093749961,31843426.957034778
1.314,5868.71875,21.144736289978027,5868.71875,5086.2220703124785,34441859.76660156
1.315,6094.4394531249745,21.19989919662475,6094.4394531249745,5532.6462890624725,37142192.247806236
1.316,6320.16015625,21.255062103271484,6320.16015625,5868.71874999999,39944424.400650024
1.317,5969.040039062539,20.923578739166295,5969.040039062539,5979.071289062498,35629438.98793172
1.318,5617.919921875,20.592095375061035,5617.919921875,5974.055664062503,31561024.248600006
1.319,5266.799804687539,20.260612010955846,5266.799804687539,5853.671875000011,27739180.1826567
1.32,4915.6796875,19.929128646850586,4915.6796875,5617.919921875016,24163906.790100098
1.321,4414.0795898438055,18.612477779388573,4414.0795898438055,5236.703808593777,19484098.625475656
1.322,3912.4794921875,17.29582691192627,3912.4794921875,4825.391699218769,15307495.776787758
1.323,3410.8793945313055,15.979176044464257,3410.8793945313055,4383.98359375003,11634098.244038245
1.324,2909.279296875,14.662525177001953,2909.279296875,3912.479492187522,8463906.027225494
1.325,2683.5593261719,11.861030220985723,2683.5593261719,3466.055419921902,7201490.657084182
1.326,2457.83935546875,9.059535264968872,2457.83935546875,3074.8073730468914,6040974.29729104
1.327,2232.11938476565,6.258040308952642,2232.11938476565,2738.735351562521,4982356.947846584
1.328,2006.3994140625,3.456545352935791,2006.3994140625,2457.83935546876,4025638.6087503433
1.329,2081.639404296867,2.9472248852253524,2081.639404296867,2292.3113769531333,4333222.609521414
1.33,2156.87939453125,2.437904417514801,2156.87939453125,2186.9753906250035,4652128.722553492
1.331,2232.119384765617,1.9285839498043627,2232.119384765617,2141.8313964843765,4982356.947846436
1.332,2307.359375,1.419263482093811,2307.359375,2156.8793945312464,5323907.285400391
1.333,2307.359375,3.812942475080224,2307.359375,2217.0713867187465,5323907.285400391
1.334,2307.359375,6.206621468067169,2307.359375,2262.2153808593735,5323907.285400391
1.335,2307.359375,8.600300461053582,2307.359375,2292.3113769531237,5323907.285400391
1.336,2307.359375,10.993979454040527,2307.359375,2307.359375,5323907.285400391
1.337,1855.9194335938,13.111189603805308,1855.9194335938,2217.0713867187596,3444436.9439911316
1.338,1404.4794921875,15.228399753570557,1404.4794921875,2036.4954101562603,1972562.6439752579
1.339,953.0395507813002,17.345609903335337,953.0395507813002,1765.63144531252,908284.3853534226
1.34,501.599609375,19.462820053100586,501.599609375,1404.47949218752,251602.1681251526
1.341,-376.20043945302746,20.43626976013173,376.20043945302746,867.7675292969146,141526.77064465097
1.342,-1254.00048828125,21.409719467163086,1254.00048828125,245.78354492190456,1572517.2246096134
1.343,-2131.8005371092772,22.38316917419423,2131.8005371092772,-461.4724609374509,4544573.5300194025
1.344,-3009.6005859375,23.356618881225586,3009.6005859375,-1254.000488281211,9057695.686875343
1.345,-3787.0803222655386,23.668104171752894,3787.0803222655386,-2111.7364746093185,14341977.367290856
1.346,-4564.56005859375,23.979589462280273,4564.56005859375,-2949.4083984374633,20835208.52850938
1.347,-5342.039794921789,24.29107475280758,5342.039794921789,-3767.0162597655712,28537389.170528024
1.348,-6119.51953125,24.60256004333496,6119.51953125,-4564.560058593715,37448519.29335022
1.349,-6295.079101562481,74.6464734077398,6295.079101562481,-5221.655761718712,39628020.894928694
1.35,-6470.638671875,124.69038677215576,6470.638671875,-5758.367431640605,41869164.821964264
1.351,-6646.198242187481,174.73430013656062,6646.198242187481,-6174.69506835935,44171951.07445596
1.352,-6821.7578125,224.77821350097656,6821.7578125,-6470.638671874992,46536379.652404785
1.353,-6244.917968750064,174.92740011215764,6244.917968750064,-6495.718359375005,38999000.43641742
1.354,-5668.078125,125.07658672332764,5668.078125,-6370.318164062509,32127109.631103516
1.355,-5091.238281250064,75.22577333450872,5091.238281250064,-6094.4380859375215,25920707.236466102
1.356,-4514.3984375,25.37495994567871,4514.3984375,-5668.0781250000255,20379793.25250244
1.357,-3611.51904296885,25.02349281311039,3611.51904296885,-5026.030371093796,13043069.797726639
1.358,-2708.6396484375,24.672025680541992,2708.6396484375,-4318.774707031283,7336728.745087624
1.359,-1805.7602539063505,24.320558547973672,1805.7602539063505,-3546.3111328125524,3260770.094587927
1.36,-902.880859375,23.969091415405273,902.880859375,-2708.6396484375405,815193.8462257385
1.361,-200.64086914070288,23.427721977233947,200.64086914070288,-1845.8881347656807,40256.758369536656
1.362,501.59912109375,22.8863525390625,501.59912109375,-1023.2645019531607,251601.67828202248
1.363,1203.8391113280472,22.344983100891174,1203.8391113280472,-240.7687500000512,1449228.6059631025
1.364,1906.0791015625,21.803613662719727,1906.0791015625,501.5991210937189,3633137.541413307
1.365,2181.9592285155945,20.72834110260022,2181.9592285155945,1118.567138671838,4760946.074904368
1.366,2457.83935546875,19.65306854248047,2457.83935546875,1650.2631835937286,6040974.29729104
1.367,2733.7194824218445,18.57779598236096,2733.7194824218445,2096.6872558593473,7473222.208572757
1.368,3009.599609375,17.50252342224121,3009.599609375,2457.8393554687377,9057689.808750153
1.369,3059.7595214843695,15.944853782653981,3059.7595214843695,2688.5754394531114,9362128.329314258
1.37,3109.91943359375,14.387184143066406,3109.91943359375,2874.1674804687427,9671598.88344407
1.371,3160.0793457031195,12.829514503479178,3160.0793457031195,3014.615478515617,9986101.471139455
1.372,3210.2392578125,11.271844863891602,3210.2392578125,3109.9194335937477,10305636.09240055
1.373,3335.639404296868,10.744411468505888,3335.639404296868,3175.1273925781215,11126490.235497966
1.374,3461.039550781264,10.216978073120059,3461.039550781264,3255.3833984375005,11978794.772072174
1.375,3586.439697265632,9.689544677734347,3586.439697265632,3350.6874511718765,12862549.702122796
1.3760000000000001,3711.8398437500555,9.162111282348906,3711.8398437500555,3461.0395507812636,13777755.025650436
1.377,3962.6396484375277,10.39273929595961,3962.6396484375277,3611.5196289062696,15702512.983369093
1.3780000000000001,4213.4394531250555,11.623367309570586,4213.4394531250555,3787.079638671907,17753072.025150765
1.379,4464.239257812528,12.85399532318129,4464.239257812528,3987.71958007816,19929432.150994554
1.3800000000000001,4715.0390625,14.084623336792342,4715.0390625,4213.439453125034,22231593.36090088
1.381,4715.0390625,15.657505035400565,4715.0390625,4414.079296875023,22231593.36090088
1.3820000000000001,4715.0390625,17.230386734009137,4715.0390625,4564.559179687517,22231593.36090088
1.383,4715.0390625,18.80326843261736,4715.0390625,4664.879101562506,22231593.36090088
1.3840000000000001,4715.039062499866,20.376150131225746,4715.039062499866,4715.039062499973,22231593.36089962
1.385,4113.119140624934,21.10328292846688,4113.119140624934,4594.65507812496,16917749.06497519
1.3860000000000001,3511.1992187498663,21.830415725708168,3511.1992187498663,4353.887109374933,12328519.953749672
1.387,2909.2792968749336,22.5575485229493,2909.2792968749336,3992.73515624992,8463906.027225109
1.3880000000000001,2307.3593749997494,23.284681320190554,2307.3593749997494,3511.19921874987,5323907.285399234
1.389,1178.7592773436247,23.843520641326965,1178.7592773436247,2803.9432617186217,1389473.4339236643
1.3900000000000001,50.159179687249434,24.402359962463503,50.159179687249434,1991.3512695310849,2515.9433068977764
1.391,-1078.4409179688755,24.961199283599917,1078.4409179688755,1073.4232421873362,1163034.813549551
1.3920000000000001,-2207.0410156252283,25.520038604736428,2207.0410156252283,50.15917968730391,4871030.044652039
1.393,-3235.320800781364,25.966623783111622,3235.320800781364,-1058.3768554689188,10467300.683968568
1.3940000000000001,-4263.600585937728,26.413208961486916,4263.600585937728,-2146.8488281251894,18178289.95640854
1.395,-5291.880371093865,26.85979413986211,5291.880371093865,-3215.2567382814123,28003997.86196854
1.3960000000000001,-6320.160156250034,27.30637931824811,6320.160156250034,-4263.600585937644,39944424.40065045
1.397,-6470.639648437516,75.95805978775564,6470.639648437516,-5116.320312500102,41869177.45993158
1.3980000000000001,-6621.119140625034,124.60974025727398,6621.119140625034,-5793.4799804688355,43839218.674351186
1.399,-6771.598632812516,173.26142072678152,6771.598632812516,-6295.079589843793,45854548.04390834
1.4000000000000001,-6922.078124999827,221.91310119627838,6922.078124999827,-6621.119140624985,47915165.568601124
1.401,-6144.598876953039,173.7474064826912,6144.598876953039,-6586.0068847655875,37756095.35865254
1.4020000000000001,-5367.119628906077,125.58171176909332,5367.119628906077,-6365.302880859299,28805973.110988908
1.403,-4589.640380859289,77.41601705550613,4589.640380859289,-5959.00712890615,21064798.825614195
1.4040000000000001,-3812.1611328122663,29.250322341919116,3812.1611328122663,-5367.1196289061,14532572.5025245
1.405,-2758.801025390508,30.013332843780603,2758.801025390508,-4534.464208984236,7610983.097695719
1.4060000000000001,-1705.4409179685163,30.77634334564226,1705.4409179685163,-3646.632617187332,2908528.7246812955
1.407,-652.0808105467581,31.539353847503747,652.0808105467581,-2703.6248535154673,425209.38348331704
1.408,401.279296875,32.302364349365234,401.279296875,-1705.44091796861,161025.07410049438
1.409,877.799316406303,34.866404533386515,877.799316406303,-767.4488281248962,770531.6398833728
1.41,1354.3193359375,37.43044471740723,1354.3193359375,55.17524414070554,1834180.863694191
1.411,1830.839355468803,39.99448490142851,1830.839355468803,762.4312988281694,3351972.745533422
1.412,2307.359375,42.55852508544922,2307.359375,1354.3193359375211,5323907.285400391
1.413,1830.839355468697,49.50830650329667,1830.839355468697,1640.2313476562606,3351972.7455330337
1.414,1354.3193359375,56.45808792114258,1354.3193359375,1735.5353515624997,1834180.863694191
1.415,877.799316406197,63.407869338990025,877.799316406197,1640.231347656239,770531.6398831868
1.416,401.279296875,70.35765075683594,401.279296875,1354.3193359374786,161025.07410049438
1.417,-476.52075195322243,66.47981071472125,476.52075195322243,797.5433105468342,227072.02704206452
1.418,-1354.32080078125,62.60197067260742,1354.32080078125,160.5112792968448,1834184.8314287663
1.419,-2232.1208496094723,58.72413063049274,2232.1208496094723,-556.7767578125497,4982363.487261312
1.42,-3109.9208984375,54.846290588378906,3109.9208984375,-1354.320800781289,9671607.994538307
1.421,-3461.040283203164,94.64591789246047,3461.040283203164,-2126.784716796922,11978799.841955038
1.422,-3812.15966796875,134.4455451965332,3812.15966796875,-2793.912500000027,14532561.33408761
1.423,-4163.279052734414,174.24517250061479,4163.279052734414,-3355.70415039066,17332892.47093716
1.424,-4514.3984375,214.0447998046875,4514.3984375,-3812.159667968766,20379793.25250244
1.425,-3837.2390136718,168.39367914199323,3837.2390136718,-3957.623291015626,14724403.248044929
1.426,-3160.07958984375,122.74255847930908,3160.07958984375,-3897.4311523437427,9986103.014147043
1.427,-2482.9201660155495,77.09143781661481,2482.9201660155495,-3631.5832519531023,6164892.5508066835
1.428,-1805.7607421875,31.440317153930664,1805.7607421875,-3160.07958984372,3260771.858025551
1.429,-526.6806640623581,30.93386220932001,526.6806640623581,-2362.5360351561917,277392.5218971665
1.43,752.3994140625,30.427407264709473,752.3994140625,-1444.6083496093318,566104.8782815933
1.431,2031.4794921876419,29.92095232009882,2031.4794921876419,-406.29653320305334,4126908.9271789594
1.432,3310.5595703125,29.41449737548828,3310.5595703125,752.3994140625566,10959804.668587685
1.433,4288.679443359484,29.20365190505979,4288.679443359484,1971.2874511719535,18392771.367894214
1.434,5266.79931640625,28.992806434631348,5266.79931640625,3129.9834472656753,27739175.039297342
1.435,6244.919189453234,28.781960964202856,6244.919189453234,4228.487402343822,38999015.68280124
1.436,7223.0390625,28.571115493774414,7223.0390625,5266.799316406294,52172293.29840088
1.437,7223.0390625,28.700014591217055,7223.0390625,6049.2952148437935,52172293.29840088
1.438,7223.0390625,28.828913688659668,7223.0390625,6636.167138671897,52172293.29840088
1.439,7223.0390625,28.95781278610231,7223.0390625,7027.415087890647,52172293.29840088
1.44,7223.0390625,29.086711883544922,7223.0390625,7223.0390625,52172293.29840088
1.441,6244.919189453016,29.129620075225834,6244.919189453016,7027.415087890603,38999015.68279851
1.442,5266.79931640625,29.17252826690674,5266.79931640625,6636.1671386718535,27739175.039297342
1.443,4288.679443359266,29.21543645858765,4288.679443359266,6049.295214843706,18392771.367892344
1.444,3310.5595703125,29.258344650268555,3310.5595703125,5266.799316406206,10959804.668587685
1.445,2106.7194824217413,29.39839124679567,2106.7194824217413,4243.535400390554,4438266.977615329
1.446,902.87939453125,29.538437843322754,902.87939453125,3175.1274414062013,815191.2010691166
1.447,-300.96069335950824,29.678484439849868,300.96069335950824,2061.5754394530495,90577.33894743594
1.448,-1504.80078125,29.818531036376953,1504.80078125,902.8793945311966,2264425.3912506104
1.449,-2181.960937500075,30.298392295837456,2181.960937500075,-195.62470703131856,4760953.532776207
1.45,-2859.12109375,30.77825355529785,2859.12109375,-1188.792822265667,8174573.428726196
1.451,-3536.2812500000755,31.258114814758354,3536.2812500000755,-2076.6249511719316,12505285.079102097
1.452,-4213.44140625,31.73797607421875,4213.44140625,-2859.1210937500305,17753088.483901978
1.453,-4037.8813476562304,77.68346786499532,4037.8813476562304,-3365.7372070312763,16304485.777750095
1.454,-3862.3212890625,123.62895965576172,3862.3212890625,-3701.809277343761,14917525.739945412
1.455,-3686.7612304687304,169.5744514465383,3686.7612304687304,-3867.337304687507,13592208.370487308
1.456,-3511.201171875,215.5199432373047,3511.201171875,-3862.3212890624927,12328533.669376373
1.457,-2783.881103515544,171.75895977019778,2783.881103515544,-3576.409228515601,7749993.998510923
1.458,-2056.56103515625,127.99797630310059,2056.56103515625,-3180.1451660156054,4229443.291322947
1.459,-1329.2409667967945,84.23699283599368,1329.2409667967945,-2673.529101562464,1766881.547810877
1.46,-601.9208984375,40.476009368896484,601.9208984375,-2056.561035156218,362308.7679758072
1.461,100.31909179695299,42.27941799163838,100.31909179695299,-1334.2569824218274,10063.92017896548
1.462,802.55908203125,44.08282661437988,802.55908203125,-616.9689453124686,644101.0801508427
1.463,1504.7990722657032,45.88623523712178,1504.7990722657032,95.30307617192216,2264420.2478917213
1.464,2207.0390625,47.68964385986328,2207.0390625,802.5590820312812,4871021.423400879
1.465,2257.1992187500055,47.296280860900836,2257.1992187500055,1374.383105468782,5094948.313125635
1.466,2307.359375,46.90291786193848,2307.359375,1815.7911621093917,5323907.285400391
1.467,2357.5195312500055,46.50955486297603,2357.5195312500055,2126.7832519531426,5557898.340225246
1.468,2407.6796875,46.11619186401367,2407.6796875,2307.3593750000023,5796921.477600098
1.469,1805.7597656249332,44.43760299682599,1805.7597656249332,2227.1035156249886,3260768.3311498137
1.47,1203.83984375,42.75901412963867,1203.83984375,2016.4316406249877,1449230.3694000244
1.471,601.9199218749334,41.08042526245099,601.9199218749334,1675.343749999974,362307.5923499259
1.472,0.0,39.40183639526367,0.0,1203.8398437499732,0.0
1.473,-802.5603027344641,38.457094192504776,802.5603027344641,561.7918457030803,644103.0395252347
1.474,-1605.12060546875,37.512351989746094,1605.12060546875,-120.38422851565633,2576412.1581003666
1.475,-2407.680908203214,36.5676097869872,2407.680908203214,-842.6883789062991,5796927.355726254
1.476,-3210.2412109375,35.622867584228516,3210.2412109375,-1605.120605468786,10305648.632401466
1.477,-3536.2805175781614,80.85090923309828,3536.2805175781614,-2312.3767089844177,12505279.899002869
1.478,-3862.31982421875,126.07895088195801,3862.31982421875,-2924.3286132812755,14917514.424553156
1.479,-4188.359130859411,171.30699253082776,4188.359130859411,-3440.9763183594077,17542352.209053405
1.48,-4514.3984375,216.5350341796875,4514.3984375,-3862.3198242187646,20379793.25250244
1.481,-4062.95898437495,170.46147441863502,4062.95898437495,-4032.863378906254,16507635.708713125
1.482,-3611.51953125,124.38791465759277,3611.51953125,-4047.911181640622,13043073.32460022
1.483,-3160.08007812495,78.3143548965403,3160.08007812495,-3907.463232421863,9986106.10016219
1.484,-2708.640625,32.24079513549805,2708.640625,-3611.5195312499804,7336734.035400391
1.485,-1780.680664062397,32.18594360351562,1780.680664062397,-3064.7759765624596,3170823.627365699
1.486,-852.720703125,32.1310920715332,852.720703125,-2422.7283203124694,727132.5975379944
1.487,75.23925781260323,32.076240539550774,75.23925781260323,-1685.3765624999487,5660.9459161913755
1.488,1003.19921875,32.02138900756836,1003.19921875,-852.7207031249588,1006408.6725006104
1.489,1705.439208984453,31.936977863311757,1705.439208984453,30.09526367193166,2908522.8955415166
1.49,2407.67919921875,31.852566719055176,2407.67919921875,867.7672363281611,5796919.126350641
1.491,3109.919189453203,31.768155574798573,3109.919189453203,1660.2952148438017,9671597.364929268
1.492,3812.1591796875,31.683744430541992,3812.1591796875,2407.679199218781,14532557.611275673
1.493,3837.2392578125027,31.810361385345473,3837.2392578125027,2974.4872070312813,14724405.121697446
1.494,3862.3193359375,31.936978340148926,3862.3193359375,3405.863232421891,14917510.652756691
1.495,3887.3994140625027,32.06359529495241,3887.3994140625027,3701.807275390641,15111874.204453489
1.496,3912.4794921875,32.19021224975586,3912.4794921875,3862.3193359375014,15307495.776787758
1.497,3310.559570312433,32.725634574890194,3310.559570312433,3761.9994140624876,10959804.668587241
1.498,2708.6396484375,33.261056900024414,2708.6396484375,3536.279492187487,7336728.745087624
1.499,2106.7197265624336,33.79647922515875,2106.7197265624336,3185.159570312474,4438268.006287295
1.5,1504.7998046875,34.33190155029297,1504.7998046875,2708.639648437473,2264422.452187538
1.5010000000000001,827.6396484374249,35.116569519043054,827.6396484374249,2091.671679687458,684987.3876656243
1.502,150.4794921875,35.90123748779297,150.4794921875,1459.6556640624715,22644.077569007874
1.5030000000000001,-526.6806640625753,36.685905456543054,526.6806640625753,812.5916015624565,277392.52189739526
1.504,-1203.8408203125,37.47057342529297,1203.8408203125,150.4794921874697,1449232.720650673
1.5050000000000001,-1429.56079101565,38.86505317688004,1429.56079101565,-436.3926269531603,2043644.055209291
1.506,-1655.28076171875,40.2595329284668,1655.28076171875,-932.9767089843954,2739954.400116205
1.5070000000000001,-1881.0007324219,41.65401268005387,1881.0007324219,-1339.2727539062753,3538163.7553717243
1.508,-2106.720703125,43.048492431640625,2106.720703125,-1655.2807617187602,4438272.120975494
1.5090000000000001,-1780.6806640624638,82.92024993896928,1780.6806640624638,-1770.648730468753,3170823.6273659375
1.51,-1454.640625,122.79200744628906,1454.640625,-1775.6646972656229,2115979.3479003906
1.5110000000000001,-1128.6005859374638,162.66376495361772,1128.6005859374638,-1670.3286621093655,1273739.2825783868
1.512,-802.560546875,202.5355224609375,802.560546875,-1454.640624999986,644103.4314002991
1.5130000000000001,-200.64062499993327,162.4326715469316,200.64062499993327,-1073.4246093749723,40256.66040036384
1.514,401.279296875,122.32982063293457,401.279296875,-637.0326171874797,161025.07410049438
1.5150000000000001,1003.1992187500666,82.22696971892866,1003.1992187500666,-145.46464843746628,1006408.672500744
1.516,1605.119140625,42.12411880493164,1605.119140625,401.2792968750265,2576407.4556007385
1.5170000000000001,2006.3991699219196,40.008038520812754,2006.3991699219196,963.0712402344103,4025637.629063368
1.518,2407.67919921875,37.891958236694336,2407.67919921875,1484.7352050781471,5796919.126350641
1.5190000000000001,2808.9592285156696,35.77587795257545,2808.9592285156696,1966.2711914062809,7890251.947463346
1.52,3210.2392578125,33.65979766845703,3210.2392578125,2407.6791992187673,10305636.09240055
1.5210000000000001,3185.1594238281223,32.255235671996914,3185.1594238281223,2723.6872558593923,10145240.555201096
1.522,3160.07958984375,30.85067367553711,3160.07958984375,2954.423339843758,9986103.014147043
1.5230000000000001,3134.9997558593723,29.446111679076992,3134.9997558593723,3099.8874511718827,9828223.469238324
1.524,3109.919921875,28.041549682617188,3109.919921875,3160.0795898437486,9671601.920475006
1.5250000000000001,2658.479736328075,27.362684726715013,2658.479736328075,3049.7276855468635,7067514.508466991
1.526,2207.03955078125,26.68381977081299,2207.03955078125,2854.1037109374893,4871023.578712702
1.5270000000000001,1755.599365234325,26.004954814910814,1755.599365234325,2573.2076660156044,3082129.131211165
1.528,1304.1591796875,25.32608985900879,1304.1591796875,2207.0395507812295,1700831.165963173
1.5290000000000001,551.7592773436666,25.005529403686488,551.7592773436666,1695.407421874963,304438.30013480515
1.53,-200.640625,24.684968948364258,200.640625,1123.5833496093483,40256.660400390625
1.5310000000000001,-953.0405273438332,24.364408493041957,953.0405273438332,491.5673339843315,908286.2467598118
1.532,-1705.4404296875,24.043848037719727,1705.4404296875,-200.6406250000335,2908527.0592126846
1.5330000000000001,-2508.000244140714,23.90698957443236,2508.000244140714,-963.0725097656763,6290065.224609882
1.534,-3310.56005859375,23.77013111114502,3310.56005859375,-1735.5363769531596,10959807.901556253
1.5350000000000001,-4113.119873046964,23.633272647857652,4113.119873046964,-2518.0322265625523,16917755.090053875
1.536,-4915.6796875,23.496414184570312,4915.6796875,-3310.5600585937855,24163906.790100098
1.537,-5442.359374999942,23.524307727813717,5442.359374999942,-4057.943847656274,29619275.566649757
1.538,-5969.0390625,23.55220127105713,5969.0390625,-4750.151611328131,35629427.32965088
1.539,-6495.718749999942,23.580094814300534,6495.718749999942,-5387.1833496093695,42194362.07910081
1.54,-7022.3984375,23.607988357543945,7022.3984375,-5969.039062499976,49314079.81500244
1.541,-6947.159179687508,74.20720434188281,6947.159179687508,-6375.334960937478,48263020.66791641
1.542,-6871.919921875,124.80642032623291,6871.919921875,-6661.24707031249,47223283.412662506
1.543,-6796.680664062508,175.40563631057177,6796.680664062508,-6826.775390624991,46194868.04924118
1.544,-6721.44140625,226.00485229492188,6721.44140625,-6871.919921875003,45177774.57765198
1.545,-5893.801269531342,175.68893003464302,5893.801269531342,-6646.200488281272,34736893.404729255
1.546,-5066.1611328125,125.37300777435303,5066.1611328125,-6270.00087890627,25665988.623620033
1.547,-4238.520996093842,75.05708551407417,4238.520996093842,-5743.321093750039,17965060.234328333
1.548,-3410.880859375,24.74116325378418,3410.880859375,-5066.161132812537,11634108.236850739
1.549,-2056.560791015775,24.9170136451721,2056.560791015775,-4133.185009765692,4229442.287143431
1.55,-702.24072265625,25.09286403656006,702.24072265625,-3094.8729003906737,493142.03255677223
1.551,652.0793457029749,25.26871442794798,652.0793457029749,-1951.2248046875786,425207.4730924199
1.552,2006.3994140625,25.444564819335938,2006.3994140625,-702.2407226563103,4025638.6087503433
1.553,3235.3190917967386,25.48391771316528,3235.3190917967386,626.9992675780375,10467289.625744473
1.554,4464.23876953125,25.52327060699463,4464.23876953125,1931.1591796874425,19929427.79138589
1.555,5693.158447265489,25.56262350082397,5693.158447265489,3210.2390136717904,32412053.10567039
