Time (s),Depth,RD,Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.888,925.7567267985985,6.859779395585204,-3997.331,220.77598571777344,3997.331,-1914.5107421875,15978656.0
0.892,930.5932818240732,7.274501177864717,-946.7363,30.418725967407227,946.7363,-2671.899609375,896309.7
0.896,935.4109316365442,6.503,1998.665,31.658226013183594,1998.665,-2272.1666015625,3994662.0
0.9,940.2801931633038,7.8591160499377715,3050.5928,33.792999267578125,3050.5928,-988.8134765625,9306116.0
0.904,945.0381133697506,8.126000000000001,1788.2793,37.30592346191406,1788.2793,378.6939453125,3197942.8
0.908,950.0841821805609,8.917,-525.96484,40.939109802246094,525.96484,1072.9671875,276639.03
0.912,954.9149737354667,7.4060000000000015,-1998.665,43.84205627441406,1998.665,862.5814453125,3994662.0
0.916,959.7657216578417,5.537306692421353,-1472.7012,206.70050048828125,1472.7012,168.308203125,2168848.8
0.92,964.6284833086472,3.6569999999999987,736.3496,38.781307220458984,736.3496,-294.5404296875,542210.75
0.924,969.3173939275669,3.0369999999999995,3050.5928,34.39560317993164,3050.5928,-42.077734375,9306116.0
0.928,973.8695042091422,3.320895228201588,3681.751,30.962106704711914,3681.751,799.4654296875,13555290.0
0.932,978.7437570077154,4.287431963905211,2209.0508,27.4046688079834,2209.0508,1641.00859375,4879905.5
0.936,983.2477522572746,3.121696309219158,-420.77246,25.156293869018555,420.77246,1851.3943359375,177049.47
0.94,987.4087621632899,4.168329622046527,-2735.0156,22.695650100708008,2735.0156,1157.1212890625,7480310.5
0.944,991.7257986087817,3.6569999999999987,-3786.9453,18.28827667236328,3786.9453,-210.386328125,14340955.0
0.948,995.9619218611581,4.243000000000001,-4102.5234,14.544792175292969,4102.5234,-1767.2412109375,16830698.0
0.952,1000.2624819333664,5.6447691506307285,-4312.9062,237.27841186523438,4312.9062,-3071.6326171875,18601160.0
0.956,1005.3824310928559,6.057852865082545,-4207.715,15.629084587097168,4207.715,-3829.02109375,17704864.0
0.96,1010.2704973066031,5.649339370802845,-2735.0156,18.694881439208984,2735.0156,-3829.02109375,7480310.5
0.964,1014.8863921333659,5.80343958269177,315.57812,20.555789947509766,315.57812,-3008.51640625,99589.555
0.968,1019.0859077603661,7.4060000000000015,4312.9062,22.573516845703125,4312.9062,-1325.43046875,18601160.0
0.972,1023.2485085935623,8.670098835635258,7153.1133,22.778364181518555,7153.1133,967.7734375,51167028.0
0.976,1027.05554448408,8.278999999999998,7573.8867,22.48859405517578,7573.8867,3324.09375,57363760.0
0.98,1030.2694925678027,5.7665309066452,5470.0273,22.096355438232422,5470.0273,4965.10234375,29921200.0
0.984,1033.9470518457445,8.09071111569606,2103.8574,20.829069137573242,2103.8574,5322.758203125,4426216.0
0.988,1037.2795005795253,6.749,-1157.1221,19.840797424316406,1157.1221,4228.7525390625,1338931.5
0.992,1040.2958393504878,6.493139260658951,-3260.9805,18.083927154541016,3260.9805,2145.9337890625,10633994.0
0.996,1044.1586977737043,7.32617102775672,-3997.331,15.081768989562988,3997.331,-168.309765625,15978656.0
1.0,1047.3363348974283,7.319415460497502,-3997.331,10.941716194152832,3997.331,-2061.7814453125,15978656.0
1.004,1051.038741172763,8.592,-4207.715,8.420835494995117,4207.715,-3324.0958984375,17704864.0
